valid_species_id,species_authority,group,year
103975,Jeffreys,N_Temp-E.Atlantic,1876
103975,Jeffreys,N_Temp-W.Atlantic,1876
103975,Jeffreys,N_Polar-Arctic,1876
103975,Jeffreys,Trop-W.Atlantic,1876
103976,G.B. Sowerby,S_Temp-IndianOcean,1904
103982,Sars,N_Temp-E.Atlantic,1878
103982,Sars,N_Temp-W.Atlantic,1878
103982,Sars,N_Polar-Arctic,1878
103983,Nomura,N_Temp-W.Pacific,1940
103985,Thiele & Jackel,Trop-W.Pacific,1931
103985,Thiele & Jackel,Trop-IndianOcean,1931
103986,Altena,Trop-W.Atlantic,1971
103988,Tenison-Woods,S_Temp-W.Pacific,1876
103989,Smith,S_Temp-W.Atlantic,1907
103989,Smith,S_Polar-Antarctic,1907
103992,Okutani,Trop-W.Pacific,1966
103993,Kuroda,N_Temp-W.Pacific,1948
104001,Hedley,Trop-W.Pacific,1906
104002,Kuroda,N_Temp-W.Pacific,1984
104003,Hutton,S_Temp-W.Pacific.Islands,1873
104008,Tate,S_Temp-W.Pacific,1897
104009,Yokoyama,N_Temp-W.Pacific,1922
104010,Dall,N_Temp-W.Pacific,1925
104012,Hedley,S_Temp-W.Pacific,1905
104020,Hedley,S_Temp-W.Pacific,1907
104026,Fleming,S_Temp-W.Pacific.Islands,1948
104027,Fleming,S_Temp-W.Pacific.Islands,1948
104029,E. A. Smith,S_Temp-W.Atlantic,1885
104029,E. A. Smith,Trop-W.Atlantic,1885
104030,Reeve,N_Temp-W.Pacific,1857
104031,Jousseaume,Trop-W.Pacific,1894
104032,Amano & Lutaenko,N_Temp-W.Pacific,2004
104036,Valenciennes,Trop-W.Pacific.Islands,1827
104036,Valenciennes,Trop-W.Pacific,1827
104037,Vokes,Trop-W.Atlantic,1970
104040,Fabricius,N_Temp-E.Atlantic,1779
104041,Reeve,Trop-W.Pacific,1863
104041,Reeve,Trop-IndianOcean,1863
104043,G.B. Sowerby III,N_Temp-W.Pacific,1883
104046,Lynge,Trop-W.Pacific,1909
104047,Coan,Trop-E.Pacific,1990
104048,Yamashita & Habe,N_Temp-W.Pacific,1969
104048,Yamashita & Habe,Trop-W.Pacific,1969
104049,Dall,S_Temp-W.Atlantic,1915
104049,Dall,S_Temp-E.Pacific,1915
104052,Knudsen,N_Temp-W.Atlantic,2005
104052,Knudsen,Trop-W.Atlantic,2005
104054,Bruguiere,N_Temp-W.Pacific,1792
104054,Bruguiere,Trop-W.Pacific.Islands,1792
104054,Bruguiere,Trop-W.Pacific,1792
104054,Bruguiere,Trop-IndianOcean,1792
104054,Bruguiere,S_Temp-IndianOcean,1792
104056,Marshall,S_Temp-W.Pacific.Islands,2002
104057,Marshall,S_Temp-W.Pacific.Islands,2002
104058,Marshall,S_Temp-W.Pacific.Islands,2002
104061,Prashad,Trop-IndianOcean,1932
104065,Gmelin,Trop-W.Pacific.Islands,1791
104065,Gmelin,Trop-W.Pacific,1791
104067,Dall& Bartsch & Rehder,Trop-W.Pacific.Islands,1938
104067,Dall& Bartsch & Rehder,Trop-W.Pacific,1938
104070,Huber & ter Poorten,Trop-W.Pacific.Islands,2007
104070,Huber & ter Poorten,Trop-W.Pacific,2007
104070,Huber & ter Poorten,Trop-IndianOcean,2007
104071,Nomura & Jinbo,N_Temp-W.Pacific,1934
104071,Nomura & Jinbo,Trop-W.Pacific.Islands,1934
104071,Nomura & Jinbo,Trop-IndianOcean,1934
104074,E. A. Smith,Trop-W.Pacific,1885
104074,E. A. Smith,Trop-IndianOcean,1885
104075,Prashad,Trop-W.Pacific.Islands,1932
104075,Prashad,Trop-W.Pacific,1932
104076,Lamarck,S_Temp-W.Pacific,1819
104076,Lamarck,N_Temp-W.Pacific,1819
104076,Lamarck,Trop-W.Pacific.Islands,1819
104076,Lamarck,Trop-W.Pacific,1819
104076,Lamarck,Trop-IndianOcean,1819
104077,Reeve,S_Temp-W.Pacific,1867
104077,Reeve,Trop-W.Pacific,1867
104077,Reeve,Trop-IndianOcean,1867
104078,Reeve,Trop-W.Pacific,1859
104078,Reeve,Trop-IndianOcean,1859
104079,Tate,S_Temp-W.Pacific,1886
104080,Prashad,Trop-W.Pacific,1932
104081,Roemer,Trop-W.Pacific,1862
104081,Roemer,Trop-IndianOcean,1862
104082,Prashad,Trop-W.Pacific,1932
104082,Prashad,Trop-IndianOcean,1932
104083,G.B. Sowerby,S_Temp-W.Pacific,1827
104084,Kilburn,S_Temp-IndianOcean,1974
104086,G.B. Sowerby III,Trop-IndianOcean,1889
104087,Broderip,N_Temp-W.Pacific,1834
104087,Broderip,Trop-W.Pacific,1834
104087,Broderip,Trop-IndianOcean,1834
104088,Broderip,N_Temp-E.Atlantic,1834
104089,Morton,Trop-W.Pacific,2005
104091,Hayami & Kase,Trop-W.Pacific,1993
104092,Habe,N_Temp-W.Pacific,1949
104096,Dunker,N_Temp-W.Pacific,1882
104096,Dunker,Trop-W.Pacific,1882
104096,Dunker,Trop-IndianOcean,1882
104099,Angas,Trop-W.Pacific,1879
104100,ter Poorten,Trop-E.Atlantic,2007
104102,Dijkstra & Marshall,S_Temp-W.Pacific.Islands,2008
104104,Dijkstra & Marshall,S_Temp-W.Pacific.Islands,2008
104105,Dijkstra & Marshall,Trop-W.Pacific,2008
104105,Dijkstra & Marshall,S_Temp-W.Pacific.Islands,2008
104106,Dijkstra & Marshall,S_Temp-W.Pacific.Islands,2008
104110,E. A. Smith,Trop-W.Pacific,1885
104111,Hayami & Kase,Trop-W.Pacific.Islands,1993
104111,Hayami & Kase,Trop-W.Pacific,1993
104112,Lamarck,S_Temp-W.Pacific,1819
104112,Lamarck,S_Temp-W.Pacific.Islands,1819
104113,King & Broderip,S_Polar-Antarctic,1831
104114,Linnaeus,S_Temp-W.Pacific,1758
104114,Linnaeus,N_Temp-W.Pacific,1758
104114,Linnaeus,Trop-W.Pacific,1758
104114,Linnaeus,Trop-IndianOcean,1758
104115,Spengler,S_Temp-W.Pacific,1793
104116,Reeve,N_Temp-W.Pacific,1864
104116,Reeve,Trop-W.Pacific,1864
104117,Reeve,S_Temp-W.Pacific,1864
104117,Reeve,Trop-IndianOcean,1864
104118,Preston,Trop-IndianOcean,1914
104119,Gmelin,Trop-W.Pacific,1791
104119,Gmelin,Trop-IndianOcean,1791
104121,Reeve,N_Temp-W.Pacific,1860
104121,Reeve,Trop-W.Pacific,1860
104121,Reeve,Trop-IndianOcean,1860
104122,Reeve,N_Temp-W.Pacific,1864
104122,Reeve,Trop-W.Pacific,1864
104122,Reeve,Trop-IndianOcean,1864
104123,Lamarck,N_Temp-W.Pacific,1818
104123,Lamarck,Trop-W.Pacific,1818
104123,Lamarck,Trop-IndianOcean,1818
104124,Moller,N_Temp-E.Pacific,1842
104124,Moller,N_Temp-E.Atlantic,1842
104124,Moller,N_Temp-W.Atlantic,1842
104124,Moller,N_Polar-Arctic,1842
104124,Moller,N_Temp-W.Pacific,1842
104125,Gould,N_Temp-E.Pacific,1850
104126,Conrad,N_Temp-E.Pacific,1837
104126,Conrad,Trop-E.Pacific,1837
104128,Scarlato,N_Temp-W.Pacific,1981
104129,Gmelin,N_Temp-E.Atlantic,1791
104129,Gmelin,N_Polar-Arctic,1791
104130,Conrad,N_Temp-W.Atlantic,1831
104130,Conrad,Trop-W.Atlantic,1831
104131,Habe,N_Temp-W.Pacific,1952
104131,Habe,Trop-W.Pacific,1952
104132,Gould,N_Temp-W.Pacific,1861
104132,Gould,Trop-W.Pacific,1861
104133,Habe,N_Temp-W.Pacific,1981
104134,Lan & Okutani,Trop-W.Pacific,2002
104135,A. Adams & Reeve,N_Temp-E.Pacific,1850
104135,A. Adams & Reeve,N_Polar-Arctic,1850
104135,A. Adams & Reeve,N_Temp-W.Pacific,1850
104136,G.B. Sowerby,N_Temp-E.Pacific,1834
104136,G.B. Sowerby,S_Temp-E.Pacific,1834
104136,G.B. Sowerby,Trop-E.Pacific,1834
104137,Conrad,N_Temp-E.Pacific,1837
104139,Reeve,N_Temp-W.Pacific,1843
104139,Reeve,Trop-W.Pacific,1843
104139,Reeve,Trop-IndianOcean,1843
104141,Habe,N_Temp-W.Pacific,1952
104143,Marshall,S_Temp-W.Pacific.Islands,2002
104144,May,S_Temp-W.Pacific,1915
104145,Yokoyama,N_Temp-W.Pacific,1922
104145,Yokoyama,Trop-W.Pacific,1922
104146,Habe,N_Temp-W.Pacific,1960
104147,Habe,N_Temp-W.Pacific,1962
104148,Tenison-Woods,S_Temp-W.Pacific,1877
104148,Tenison-Woods,S_Temp-W.Pacific.Islands,1877
104149,Stutchbury,S_Temp-W.Pacific,1830
104149,Stutchbury,Trop-W.Pacific,1830
104149,Stutchbury,Trop-IndianOcean,1830
104150,Waller,Trop-E.Pacific,2007
104151,Reeve,S_Temp-W.Pacific.Islands,1859
104152,Reeve,S_Temp-W.Pacific,1859
104153,Marshall,S_Temp-W.Pacific.Islands,2002
104154,Smith,S_Temp-W.Pacific,1880
104154,Smith,S_Temp-W.Pacific.Islands,1880
104155,Powell,S_Temp-W.Pacific.Islands,1927
104156,E. A. Smith,S_Temp-W.Pacific.Islands,1880
104157,Quoy & Gaimard,S_Temp-W.Pacific.Islands,1835
104158,E. A. Smith,S_Temp-W.Pacific.Islands,1880
104159,E. A. Smith,S_Temp-W.Pacific.Islands,1880
104160,Gould,N_Temp-W.Pacific,1861
104160,Gould,Trop-W.Pacific,1861
104161,E. A. Smith,N_Temp-W.Pacific,1881
104161,E. A. Smith,Trop-W.Pacific,1881
104162,Smith,N_Temp-W.Pacific,1899
104162,Smith,Trop-W.Pacific,1899
104162,Smith,Trop-IndianOcean,1899
104162,Smith,S_Temp-IndianOcean,1899
104163,Habe,N_Temp-W.Pacific,1950
104164,Habe,N_Temp-W.Pacific,1950
104165,G.B. Sowerby,S_Temp-W.Atlantic,1874
104165,G.B. Sowerby,S_Temp-E.Pacific,1874
104166,Gould,S_Temp-E.Pacific,1850
104167,G.B. Sowerby,Trop-IndianOcean,1820
104168,G.B. Sowerby,Trop-W.Pacific.Islands,1835
104168,G.B. Sowerby,Trop-W.Pacific,1835
104168,G.B. Sowerby,Trop-IndianOcean,1835
104169,Dall,N_Temp-W.Atlantic,1886
104170,Say,N_Temp-W.Atlantic,1822
104170,Say,Trop-W.Atlantic,1822
104171,Verrill & Bush,N_Temp-W.Atlantic,1898
104172,Waller,Trop-E.Pacific,2007
104174,Conrad,S_Temp-W.Atlantic,1834
104174,Conrad,N_Temp-W.Atlantic,1834
104174,Conrad,Trop-W.Atlantic,1834
104175,Dall,S_Temp-W.Atlantic,1886
104175,Dall,N_Temp-W.Atlantic,1886
104175,Dall,Trop-W.Atlantic,1886
104176,Boss & Merrill,N_Temp-W.Atlantic,1965
104176,Boss & Merrill,Trop-W.Atlantic,1965
104177,Carpenter,N_Temp-E.Pacific,1864
104177,Carpenter,N_Polar-Arctic,1864
104178,Sirenko & Scarlato,Trop-IndianOcean,1991
104179,Lutaenko & Maestrati,Trop-W.Pacific.Islands,2007
104180,Willan & Huber,Trop-W.Pacific,2007
104181,Hayami & Kase,Trop-W.Pacific.Islands,1993
104181,Hayami & Kase,Trop-W.Pacific,1993
104182,Conrad,N_Temp-E.Pacific,1855
104182,Conrad,N_Polar-Arctic,1855
104184,Leach,N_Temp-E.Pacific,1819
104184,Leach,N_Temp-W.Atlantic,1819
104184,Leach,N_Polar-Arctic,1819
104184,Leach,N_Temp-W.Pacific,1819
104185,A. Adams,N_Temp-E.Pacific,1860
104185,A. Adams,N_Polar-Arctic,1860
104185,A. Adams,N_Temp-W.Pacific,1860
104187,Habe,N_Temp-W.Pacific,1952
104188,Nomura & Hatai,N_Temp-W.Pacific,1940
104188,Nomura & Hatai,Trop-W.Pacific,1940
104189,Prashad,N_Temp-W.Pacific,1932
104189,Prashad,Trop-W.Pacific,1932
104190,Conrad,N_Temp-E.Pacific,1837
104191,Yokoyama,N_Temp-W.Pacific,1926
104192,Verrill & Smith,N_Temp-W.Atlantic,1881
104192,Verrill & Smith,Trop-W.Atlantic,1881
104193,Coan,S_Temp-E.Pacific,2000
104197,Hedley & May,S_Temp-W.Pacific,1914
104198,Habe,N_Temp-W.Pacific,1958
104199,Matsukuma,N_Temp-W.Pacific,1989
104201,Melvill & Standen,Trop-W.Pacific,1899
104204,Dall,N_Temp-W.Pacific,1907
104206,A. Adams,S_Temp-W.Pacific,1852
104207,Hayami & Kase,N_Temp-W.Pacific,1993
104207,Hayami & Kase,Trop-W.Pacific,1993
104208,Hayami & Kase,Trop-W.Pacific,1993
104209,G.B. Sowerby,N_Temp-W.Pacific,1888
104209,G.B. Sowerby,Trop-W.Pacific,1888
104209,G.B. Sowerby,Trop-IndianOcean,1888
104210,Linnaeus,Trop-W.Pacific,1758
104210,Linnaeus,Trop-IndianOcean,1758
104211,Chenu,Trop-W.Pacific,1842
104211,Chenu,Trop-IndianOcean,1842
104214,G.B. Sowerby,Trop-IndianOcean,1860
104215,Hayami & Kase,Trop-W.Pacific,1993
104217,Kosuge,Trop-W.Pacific,1979
104219,Chenu,S_Temp-W.Pacific,1843
104219,Chenu,Trop-IndianOcean,1843
104220,Hinds,S_Temp-W.Pacific,1843
104220,Hinds,Trop-W.Pacific,1843
104220,Hinds,Trop-IndianOcean,1843
104221,Bruguiere,Trop-W.Pacific,1789
104221,Bruguiere,Trop-IndianOcean,1789
104222,Smith,S_Temp-W.Pacific,1971
104223,Bartsch,S_Temp-IndianOcean,1915
104224,Cosel,Trop-E.Atlantic,1995
104225,Lamarck,S_Temp-W.Atlantic,1801
104225,Lamarck,N_Temp-W.Atlantic,1801
104225,Lamarck,Trop-W.Atlantic,1801
104226,d'Orbigny,S_Temp-W.Atlantic,1842
104226,d'Orbigny,Trop-W.Atlantic,1842
104228,Melvill,Trop-W.Pacific,1898
104228,Melvill,Trop-IndianOcean,1898
104229,Bernard,N_Temp-W.Pacific,1989
104229,Bernard,Trop-W.Pacific,1989
104230,Say,N_Temp-W.Atlantic,1822
104231,G.B. Sowerby,N_Temp-E.Pacific,1834
104231,G.B. Sowerby,Trop-E.Pacific,1834
104233,Ardila & Diaz,Trop-W.Atlantic,1998
104234,Habe,N_Temp-W.Pacific,1952
104235,Dall,Trop-E.Pacific,1896
104236,d'Orbigny,S_Temp-W.Atlantic,1846
104237,Boshoff,S_Temp-IndianOcean,1968
104238,Olsson,Trop-E.Pacific,1961
104239,G.B. Sowerby,Trop-E.Pacific,1834
104240,Guppy,N_Temp-W.Atlantic,1882
104240,Guppy,Trop-W.Atlantic,1882
104241,Dall,N_Temp-E.Pacific,1896
104241,Dall,Trop-E.Pacific,1896
104242,Hertlein & Strong,Trop-E.Pacific,1946
104243,Stearns,N_Temp-E.Pacific,1890
104245,Krauss,N_Temp-E.Pacific,1885
104245,Krauss,N_Temp-W.Atlantic,1885
104245,Krauss,N_Polar-Arctic,1885
104245,Krauss,N_Temp-W.Pacific,1885
104247,Hedley,S_Temp-W.Pacific,1901
104248,Ozaki,N_Temp-W.Pacific,1958
104249,Habe,N_Temp-W.Pacific,1952
104250,Crosse & Fischer,S_Temp-W.Pacific,1864
104250,Crosse & Fischer,S_Temp-W.Pacific.Islands,1864
104251,Kuroda & Horikosi,N_Temp-W.Pacific,1952
104251,Kuroda & Horikosi,Trop-W.Pacific,1952
104252,Pilsbry & Olsson,Trop-E.Pacific,1935
104253,Rogers,Trop-E.Pacific,1962
104255,Dall,N_Temp-E.Pacific,1904
104256,G.B. Sowerby,Trop-W.Atlantic,1823
104258,Dall,N_Temp-E.Pacific,1912
104258,Dall,Trop-E.Pacific,1912
104259,Marshall,S_Temp-W.Pacific.Islands,2002
104260,Marshall,S_Temp-W.Pacific.Islands,2002
104261,Marshall,S_Temp-W.Pacific.Islands,2002
104262,Marshall,S_Temp-W.Pacific.Islands,2002
104263,Marshall,S_Temp-W.Pacific.Islands,2002
104264,Marshall,S_Temp-W.Pacific.Islands,2002
104265,Hayami & Kase,Trop-W.Pacific,1993
104266,Coan,N_Temp-E.Pacific,1990
104266,Coan,Trop-E.Pacific,1990
104267,Cosel,Trop-E.Atlantic,1995
104268,Verrill & Bush,N_Temp-W.Atlantic,1898
104269,Finlay,S_Temp-W.Pacific.Islands,1927
104270,Marshall,S_Temp-W.Pacific.Islands,2002
104271,Powell,S_Temp-W.Pacific.Islands,1937
104272,Marshall,S_Temp-W.Pacific.Islands,2002
104274,Kamenev,N_Temp-W.Pacific,2002
104275,Kamenev,N_Temp-W.Pacific,2002
104276,Yokoyama,N_Temp-W.Pacific,1922
104276,Yokoyama,Trop-W.Pacific,1922
104278,Tate,S_Temp-W.Pacific,1888
104279,Angas,Trop-IndianOcean,1872
104280,Dall,N_Temp-E.Pacific,1909
104281,Jeffreys,N_Temp-E.Pacific,1872
104281,Jeffreys,N_Temp-W.Pacific,1872
104281,Jeffreys,N_Temp-E.Atlantic,1872
104281,Jeffreys,N_Temp-W.Atlantic,1872
104281,Jeffreys,N_Polar-Arctic,1872
104282,E. A. Smith,S_Temp-W.Atlantic,1885
104282,E. A. Smith,S_Polar-Antarctic,1885
104282,E. A. Smith,S_Temp-E.Pacific,1885
104283,Couthouy,N_Temp-W.Atlantic,1839
104284,Wood,N_Temp-E.Atlantic,1815
104285,Blainville,N_Temp-E.Atlantic,1827
104286,Habe,N_Temp-W.Pacific,1962
104287,Yokoyama,N_Temp-W.Pacific,1927
104289,Dall,N_Temp-E.Pacific,1915
104290,Conrad,N_Temp-E.Pacific,1849
104291,Conrad,N_Temp-E.Pacific,1837
104291,Conrad,Trop-E.Pacific,1837
104293,Petit,N_Temp-W.Atlantic,1964
104293,Petit,Trop-W.Atlantic,1964
104295,Reeve,N_Temp-W.Pacific,1859
104295,Reeve,Trop-W.Pacific,1859
104296,Montagu,N_Temp-E.Atlantic,1803
104296,Montagu,Trop-E.Atlantic,1803
104298,Couthouy,S_Temp-W.Atlantic,1839
104298,Couthouy,Trop-W.Atlantic,1839
104300,Jeffreys,N_Temp-E.Atlantic,1865
104301,Lamarck,N_Temp-E.Atlantic,1818
104301,Lamarck,Trop-E.Atlantic,1818
104302,MacGillivray,N_Temp-E.Atlantic,1827
104303,Reeve,N_Temp-W.Pacific,1859
104303,Reeve,Trop-W.Pacific,1859
104304,Habe,N_Temp-W.Pacific,1981
104305,Carpenter,N_Temp-E.Pacific,1856
104305,Carpenter,Trop-E.Pacific,1856
104308,Cosel,Trop-E.Atlantic,1995
104309,Angas,S_Temp-W.Pacific,1869
104310,Sars,N_Temp-E.Pacific,1878
104310,Sars,N_Temp-E.Atlantic,1878
104310,Sars,N_Temp-W.Atlantic,1878
104310,Sars,N_Polar-Arctic,1878
104311,Moller,N_Temp-E.Pacific,1842
104311,Moller,N_Temp-E.Atlantic,1842
104311,Moller,N_Temp-W.Atlantic,1842
104311,Moller,N_Polar-Arctic,1842
104311,Moller,N_Temp-W.Pacific,1842
104315,Marshall & Murdoch,S_Temp-W.Pacific.Islands,1919
104317,Dall,N_Temp-W.Atlantic,1886
104317,Dall,Trop-W.Atlantic,1886
104318,Carpenter,N_Temp-E.Pacific,1864
104318,Carpenter,Trop-E.Pacific,1864
104319,Dall,N_Temp-E.Pacific,1915
104319,Dall,Trop-E.Pacific,1915
104321,Xu,N_Temp-W.Pacific,1989
104323,Dall,N_Temp-E.Pacific,1915
104323,Dall,Trop-E.Pacific,1915
104324,Dall,Trop-W.Atlantic,1886
104325,Dall,Trop-E.Pacific,1890
104326,Dall,Trop-E.Pacific,1915
104327,Coan,N_Temp-E.Pacific,1990
104327,Coan,Trop-E.Pacific,1990
104328,Coan,Trop-E.Pacific,1990
104329,Dall,N_Temp-E.Pacific,1915
104330,Conrad,N_Temp-E.Pacific,1849
104330,Conrad,Trop-E.Pacific,1849
104331,Dall,Trop-E.Pacific,1915
104332,Olsson,Trop-E.Pacific,1961
104333,A. Adams & Reeve,N_Temp-W.Pacific,1850
104333,A. Adams & Reeve,Trop-W.Pacific,1850
104334,MacGinitie,N_Polar-Arctic,1959
104334,MacGinitie,N_Temp-W.Pacific,1959
104335,Powell,S_Temp-W.Pacific.Islands,1927
104336,Powell,S_Temp-W.Pacific.Islands,1937
104338,Gould,N_Temp-W.Pacific,1861
104339,Xu,N_Temp-W.Pacific,1980
104339,Xu,Trop-W.Pacific,1980
104342,Habe,N_Temp-W.Pacific,1952
104343,Dall,N_Temp-E.Pacific,1903
104344,G.B. Sowerby III,S_Temp-E.Atlantic,1894
104344,G.B. Sowerby III,S_Temp-IndianOcean,1894
104345,Roeding,Trop-W.Pacific,1798
104345,Roeding,Trop-IndianOcean,1798
104346,Lamarck,S_Temp-W.Pacific,1818
104346,Lamarck,Trop-W.Pacific,1818
104346,Lamarck,Trop-IndianOcean,1818
104347,Zhuang & Cai,Trop-W.Pacific,1982
104348,Lamprell & Healy,S_Temp-W.Pacific,1997
104350,Hedley,S_Temp-W.Pacific,1913
104350,Hedley,Trop-W.Pacific,1913
104351,Fengshen,N_Temp-W.Pacific,1992
104351,Fengshen,Trop-W.Pacific,1992
104353,G.B. Sowerby,S_Temp-W.Pacific,1829
104353,G.B. Sowerby,Trop-W.Pacific,1829
104353,G.B. Sowerby,Trop-IndianOcean,1829
104354,Stutchbury,S_Temp-W.Pacific,1830
104355,Reeve,Trop-W.Pacific.Islands,1844
104355,Reeve,Trop-W.Pacific,1844
104356,Reeve,S_Temp-W.Pacific,1844
104356,Reeve,Trop-W.Pacific,1844
104356,Reeve,Trop-IndianOcean,1844
104357,Reeve,Trop-W.Pacific,1844
104359,Reeve,Trop-W.Pacific,1844
104360,Angas,Trop-W.Pacific.Islands,1865
104361,G.B. Sowerby,S_Temp-W.Pacific,1875
104362,Tenison-Woods,S_Temp-W.Pacific,1875
104364,Hedley,Trop-W.Pacific,1906
104365,Hedley,Trop-W.Pacific,1912
104366,Hedley,Trop-W.Pacific,1913
104366,Hedley,Trop-IndianOcean,1913
104367,Iredale,S_Temp-W.Pacific,1924
104367,Iredale,Trop-IndianOcean,1924
104368,Iredale,S_Temp-W.Pacific,1924
104369,Cotton,S_Temp-W.Pacific,1931
104370,Cotton,S_Temp-W.Pacific,1931
104371,Oliver & Holmes,Trop-IndianOcean,2004
104373,E. A. Smith,S_Temp-W.Pacific,1885
104374,Angas,S_Temp-W.Pacific,1868
104375,Smith,S_Temp-W.Pacific,1885
104378,Reeve,S_Temp-W.Pacific,1859
104380,Smith,S_Temp-W.Pacific,1876
104381,Verco,S_Temp-W.Pacific,1907
104382,Verco,S_Temp-W.Pacific,1907
104383,Xu Fengshan,Trop-W.Pacific,1989
104384,Cotton & Godfrey,S_Temp-W.Pacific,1938
104385,Angus,S_Temp-W.Pacific,1867
104385,Angus,Trop-W.Pacific,1867
104386,Iredale,S_Temp-W.Pacific,1924
104387,Stutchbury,S_Temp-W.Pacific,1830
104387,Stutchbury,Trop-W.Pacific,1830
104388,Cotton & Godfrey,S_Temp-W.Pacific,1938
104389,Hedley,S_Temp-W.Pacific,1904
104390,Garrard,S_Temp-W.Pacific,1961
104390,Garrard,Trop-W.Pacific,1961
104391,Reeve,Trop-W.Pacific,1860
104391,Reeve,Trop-IndianOcean,1860
104392,Reeve,S_Temp-W.Pacific,1863
104393,Reeve,S_Temp-W.Pacific,1860
104393,Reeve,Trop-W.Pacific,1860
104394,Reeve,S_Temp-W.Pacific,1860
104395,A. Adams,S_Temp-W.Pacific,1850
104396,Stutchbury,S_Temp-W.Pacific,1830
104397,Odhner,Trop-W.Pacific,1917
104397,Odhner,Trop-IndianOcean,1917
104399,Lamprell & Healy,Trop-W.Pacific,1997
104400,Reeve,S_Temp-W.Pacific,1863
104400,Reeve,Trop-W.Pacific,1863
104404,Xu,N_Temp-W.Pacific,1992
104405,Lightfoot,Trop-IndianOcean,1786
104406,Melvill,Trop-IndianOcean,1898
104407,E. A. Smith,S_Temp-IndianOcean,1910
104408,Martens,S_Temp-W.Atlantic,1885
104408,Martens,S_Polar-Antarctic,1885
104411,Conrad,N_Temp-W.Atlantic,1831
104411,Conrad,Trop-W.Atlantic,1831
104412,Dall,N_Temp-W.Atlantic,1886
104412,Dall,Trop-W.Atlantic,1886
104415,Conrad,N_Temp-W.Atlantic,1849
104415,Conrad,Trop-W.Atlantic,1849
104417,Pultney,N_Temp-E.Atlantic,1799
104417,Pultney,Trop-E.Atlantic,1799
104418,Pultney,N_Temp-E.Atlantic,1799
104419,Linnaeus,N_Temp-E.Atlantic,1758
104420,Montagu,N_Temp-E.Atlantic,1803
104421,Bartsch,Trop-W.Pacific,1913
104421,Bartsch,Trop-IndianOcean,1913
104422,Lamarck,S_Temp-W.Atlantic,1818
104422,Lamarck,N_Temp-W.Atlantic,1818
104422,Lamarck,Trop-W.Atlantic,1818
104423,Morris & Morris,Trop-IndianOcean,1993
104424,Broderip & Sowerby,Trop-E.Atlantic,1830
104425,d'Orbigny,S_Temp-W.Atlantic,1846
104425,d'Orbigny,Trop-W.Atlantic,1846
104426,d'Orbigny,S_Temp-W.Atlantic,1846
104426,d'Orbigny,Trop-W.Atlantic,1846
104428,Dall,N_Temp-W.Atlantic,1886
104428,Dall,Trop-W.Atlantic,1886
104429,Pilsbry,S_Temp-W.Atlantic,1897
104431,G.B. Sowerby,N_Temp-E.Pacific,1835
104431,G.B. Sowerby,Trop-E.Pacific,1835
104432,G.B. Sowerby,N_Temp-E.Pacific,1835
104432,G.B. Sowerby,Trop-E.Pacific,1835
104433,Pilsbry & Lowe,Trop-E.Pacific,1932
104434,C. B. Adams,N_Temp-E.Pacific,1852
104434,C. B. Adams,S_Temp-E.Pacific,1852
104434,C. B. Adams,Trop-E.Pacific,1852
104435,Dall,Trop-E.Pacific,1915
104436,Dall,N_Temp-E.Pacific,1915
104436,Dall,Trop-E.Pacific,1915
104438,Pilsbry & Lowe,N_Temp-E.Pacific,1932
104438,Pilsbry & Lowe,Trop-E.Pacific,1932
104440,A. Adams & Reeve,N_Temp-E.Pacific,1850
104440,A. Adams & Reeve,S_Temp-E.Pacific,1850
104440,A. Adams & Reeve,Trop-E.Pacific,1850
104440,A. Adams & Reeve,Trop-E.Atlantic,1850
104442,Brugnone,N_Temp-E.Atlantic,1876
104446,Fleming,S_Temp-W.Pacific.Islands,1948
104452,Quoy & Gaimard,S_Temp-W.Pacific.Islands,1835
104459,Sars,N_Temp-E.Atlantic,1872
104467,Habe,N_Temp-W.Pacific,1951
104467,Habe,Trop-W.Pacific,1951
104468,des Moulins,S_Temp-E.Pacific,1832
104501,Jeffreys,N_Temp-E.Atlantic,1870
104510,Jeffreys,N_Temp-E.Atlantic,1879
104511,Hoeksema,N_Temp-E.Atlantic,1993
104514,Boshoff,S_Temp-IndianOcean,1968
104516,Otuka,Trop-W.Pacific,1936
104518,Conrad,N_Temp-W.Atlantic,1831
104518,Conrad,Trop-W.Atlantic,1831
104519,Nickles,Trop-E.Atlantic,1955
104523,Hinds,S_Temp-IndianOcean,1843
104524,G.B. Sowerby,S_Temp-IndianOcean,1904
104527,Iredale,S_Temp-W.Pacific,1925
104528,Nickles,Trop-E.Atlantic,1952
104533,Petuch,Trop-W.Atlantic,1987
104535,G.B. Sowerby,S_Temp-W.Atlantic,1823
104535,G.B. Sowerby,Trop-W.Atlantic,1823
104536,Rehder,Trop-W.Atlantic,1939
104538,Hanley,N_Temp-W.Pacific,1860
104538,Hanley,Trop-W.Pacific,1860
104538,Hanley,Trop-IndianOcean,1860
104539,Philippi,N_Temp-E.Atlantic,1844
104539,Philippi,Trop-E.Atlantic,1844
104540,A. Adams,Trop-IndianOcean,1856
104540,A. Adams,S_Temp-W.Pacific.Islands,1856
104544,Hutton,S_Temp-W.Pacific.Islands,1885
104545,Dall,N_Temp-W.Atlantic,1881
104545,Dall,Trop-W.Atlantic,1881
104548,Dall,N_Temp-W.Atlantic,1890
